rmsd_target,rmsd_actual,rep,pdb_file,nll_i_work,nll_i_free,delta_nll_i_work,delta_nll_i_free,nll_f_work,nll_f_free,delta_nll_f_work,delta_nll_f_free,r_work,r_free,r_int_work,r_int_free,cc_work_i,cc_free_i,geom_energy,delta_geom_energy,grad_norm_i,grad_norm_f,cos_sim_i,cos_sim_f
0.05,0.05,10,6czg_rmsd_0.05_rep_10.pdb,0.3205004632472992,0.46328768134117126,0.022400975227355957,0.02491798996925354,4.360702037811279,4.4980549812316895,0.02270984649658203,0.024976730346679688,0.2828900689137805,0.3188232200873109,0.4474539192758764,0.49393825166557864,0.9362539097736337,0.8814767689513833,66535.35600859144,64377.87635039541,0.04243369164134537,0.0428086507645183,0.28913785084700766,0.2897927124886352
0.05,0.05,11,6czg_rmsd_0.05_rep_11.pdb,0.3185734152793884,0.4585467576980591,0.02047392725944519,0.020177066326141357,4.358595371246338,4.493749618530273,0.020603179931640625,0.020671367645263672,0.2829917293461159,0.3251170256746614,0.44887215407073416,0.4985119849563474,0.9359486652770785,0.882766490478086,71037.74059836473,68880.26094016871,0.04250555095461757,0.04286126362044621,0.27109764731822306,0.2705388493952063
0.05,0.05,12,6czg_rmsd_0.05_rep_12.pdb,0.31548529863357544,0.45852458477020264,0.017385810613632202,0.020154893398284912,4.355580806732178,4.493372917175293,0.01758861541748047,0.020294666290283203,0.28184751572874545,0.32071050733489664,0.445467535053141,0.4931890044108855,0.937353206595077,0.8842928202128502,65896.66593934974,63739.186281153714,0.0418807717312084,0.04222243625189461,0.24825381730953464,0.2486593629078578
0.05,0.05,13,6czg_rmsd_0.05_rep_13.pdb,0.3199823200702667,0.4552032947540283,0.021882832050323486,0.016833603382110596,4.359975814819336,4.490738391876221,0.021983623504638672,0.017660140991210938,0.28241908175256036,0.32070124581889814,0.4494454457890265,0.4930542633042347,0.9355051517791841,0.8817067745984425,66415.51613043885,64258.03647224282,0.042887008943785145,0.04323368203750872,0.27929707501133183,0.27886071566454335
0.05,0.05000000000000002,14,6czg_rmsd_0.05_rep_14.pdb,0.3197062313556671,0.4506210684776306,0.021606743335723877,0.01225137710571289,4.3597331047058105,4.486020565032959,0.02174091339111328,0.012942314147949219,0.2829823667831827,0.31591777343769295,0.4491727181531004,0.48796904387551654,0.9364306328882921,0.8825195606574536,66214.95674747157,64057.47708927555,0.04240262452167381,0.04275087939480237,0.28135440812102713,0.2808788814963748
0.05,0.05000000000000001,15,6czg_rmsd_0.05_rep_15.pdb,0.3157428205013275,0.458814412355423,0.017643332481384277,0.02044472098350525,4.355725288391113,4.493602752685547,0.017733097076416016,0.02052450180053711,0.28174989106903264,0.32099076782101293,0.4483666828056736,0.499299609373354,0.9362082714320675,0.882795209155566,61650.82207848031,59493.34242028429,0.04202309808425437,0.04235760790864563,0.2564004499769982,0.25592181457078406
0.05,0.05000000000000001,16,6czg_rmsd_0.05_rep_16.pdb,0.31543147563934326,0.45506253838539124,0.017331987619400024,0.01669284701347351,4.355490684509277,4.489961624145508,0.017498493194580078,0.016883373260498047,0.28212560108409773,0.31748249407775564,0.44880796145128243,0.4872268542002869,0.9342859707760124,0.8863613366183513,62803.4865163494,60646.00685815338,0.04183246904828725,0.042183066342558286,0.25069802373054656,0.25070277175767364
0.05,0.05,17,6czg_rmsd_0.05_rep_17.pdb,0.31931373476982117,0.45390191674232483,0.02121424674987793,0.015532225370407104,4.359290599822998,4.488709926605225,0.02129840850830078,0.015631675720214844,0.2821200672722903,0.3171037455967836,0.44863729247266393,0.49277294359146745,0.9358298802641382,0.8774993772334209,66118.17396900414,63960.69431080812,0.04247807700690832,0.04280599320400636,0.2720159216039934,0.27127784322373405
0.05,0.05000000000000001,18,6czg_rmsd_0.05_rep_18.pdb,0.31861454248428345,0.4592195749282837,0.02051505446434021,0.020849883556365967,4.358745098114014,4.4939703941345215,0.020752906799316406,0.02089214324951172,0.28401716204994604,0.3164169916563562,0.4504972502820902,0.48949713372916315,0.9356725067129048,0.8799116164436606,68432.24711266307,66274.76745446704,0.04323030600207687,0.043556620360374804,0.27087490856765795,0.27136043548833627
0.05,0.05000000000000001,19,6czg_rmsd_0.05_rep_19.pdb,0.3171740174293518,0.4682462513446808,0.01907452940940857,0.02987655997276306,4.357112884521484,4.5032525062561035,0.01912069320678711,0.03017425537109375,0.28165680694792067,0.3210180649148717,0.4473356211687424,0.49630667583699006,0.9371395230944771,0.8787133847424137,65898.46706501578,63740.98740681975,0.042841137193384726,0.04316420874287906,0.261539071855462,0.2606329580445556
0.05,0.05,20,6czg_rmsd_0.05_rep_20.pdb,0.3211306035518646,0.4570816159248352,0.023031115531921387,0.01871192455291748,4.361098766326904,4.49189567565918,0.02310657501220703,0.018817424774169922,0.2838816554683514,0.3166880196830657,0.45022434687692736,0.4920424756897394,0.936200115800298,0.880444177490946,69911.78524605167,67754.30558785565,0.04405498632573072,0.04435634256607143,0.2844154883592871,0.2839073407327845
0.05,0.05000000000000001,21,6czg_rmsd_0.05_rep_21.pdb,0.3189447224140167,0.4582369923591614,0.020845234394073486,0.019867300987243652,4.358944416046143,4.493513584136963,0.020952224731445312,0.020435333251953125,0.2814251030125759,0.32145075832097497,0.44614171958878557,0.49523716878984136,0.935803092692339,0.8812051853353005,68274.99216227904,66117.51250408302,0.04206221448705971,0.042406912419616465,0.2831808193882809,0.28274611115837833
0.05,0.05000000000000001,22,6czg_rmsd_0.05_rep_22.pdb,0.3189469575881958,0.45402052998542786,0.020847469568252563,0.015650838613510132,4.3592448234558105,4.488840103149414,0.02125263214111328,0.015761852264404297,0.28244391578551176,0.32046147210318954,0.4482940815527084,0.4903623154813158,0.9359255116814608,0.8829568872494848,69265.96925781335,67108.48959961733,0.042308333787811216,0.042670168214524275,0.26975253646852226,0.2713406719566231
0.05,0.05,23,6czg_rmsd_0.05_rep_23.pdb,0.32066211104393005,0.45477917790412903,0.022562623023986816,0.016409486532211304,4.3607964515686035,4.489816665649414,0.02280426025390625,0.016738414764404297,0.28233074570459754,0.32036675694372574,0.4486512960372199,0.49419036837813546,0.9343918669309127,0.8803490296430444,68147.00378756746,65989.52412937144,0.04279619172221091,0.04318661023129682,0.28169044780848407,0.28174067258098484
0.05,0.05000000000000002,24,6czg_rmsd_0.05_rep_24.pdb,0.31722912192344666,0.46387556195259094,0.019129633903503418,0.025505870580673218,4.35735559463501,4.498680591583252,0.0193634033203125,0.025602340698242188,0.28132250021280386,0.3188726690060856,0.4479098485422454,0.49249446443342604,0.9357951004299281,0.8791192883719041,65327.83314240938,63170.35348421335,0.041749815240288306,0.042099248667190475,0.2651047546540281,0.2655318284728045
0.05,0.05,25,6czg_rmsd_0.05_rep_25.pdb,0.3193930983543396,0.4510617256164551,0.021293610334396362,0.012692034244537354,4.359288692474365,4.485949993133545,0.02129650115966797,0.012871742248535156,0.2831988288842532,0.31854625273561,0.44883709283770284,0.49327593083079935,0.9358106920803737,0.8820192703088479,67892.12018321814,65734.64052502211,0.04245495979784408,0.042776484365647946,0.2770293587558201,0.275855401125968
0.05,0.05000000000000001,26,6czg_rmsd_0.05_rep_26.pdb,0.319303423166275,0.44677281379699707,0.021203935146331787,0.008403122425079346,4.359347343444824,4.4818925857543945,0.021355152130126953,0.008814334869384766,0.28308004617736876,0.31151605334783367,0.4479394395669622,0.48370448241066216,0.9362146634971101,0.8823182909341041,69730.8978767527,67573.41821855668,0.04261811435287201,0.04295795372261028,0.27046089975186854,0.27024594030653
0.05,0.05,27,6czg_rmsd_0.05_rep_27.pdb,0.32113921642303467,0.45830926299095154,0.02303972840309143,0.019939571619033813,4.361301422119141,4.493234634399414,0.02330923080444336,0.020156383514404297,0.2821023806439369,0.3178629276424106,0.4466186407847577,0.4883247335876314,0.9357615378500101,0.8814809236332869,64019.56873739104,61862.089079195015,0.042521989819107285,0.04287810196877307,0.2919302680535824,0.29230116701453224
0.05,0.05,28,6czg_rmsd_0.05_rep_28.pdb,0.3228026032447815,0.4597776234149933,0.024703115224838257,0.02140793204307556,4.362805366516113,4.494517803192139,0.024813175201416016,0.021439552307128906,0.2848248154666535,0.3191627069537406,0.45346294478998433,0.4901271908903364,0.9338428279033075,0.8849565146910638,61857.26697551353,59699.7873173175,0.04287573301727327,0.043205866148204874,0.2932489514396949,0.29254730377105065
0.05,0.05,29,6czg_rmsd_0.05_rep_29.pdb,0.31999966502189636,0.45087265968322754,0.021900177001953125,0.012502968311309814,4.360054016113281,4.485878944396973,0.022061824798583984,0.01280069351196289,0.2835310817479325,0.3194673173879413,0.4516086286650959,0.502105670479001,0.9338860418014028,0.8729128650755508,67407.61119629016,65250.13153809414,0.04306224251911988,0.04341299259906601,0.28047789002993234,0.2801571396469165
0.05,0.05,30,6czg_rmsd_0.05_rep_30.pdb,0.3190500736236572,0.45737752318382263,0.02095058560371399,0.019007831811904907,4.359158515930176,4.492053985595703,0.021166324615478516,0.01897573471069336,0.28284436184363926,0.31895635703459535,0.4488547704215222,0.490773663261203,0.9368914180845677,0.8796222003706328,65234.935521683066,63077.45586348704,0.04304836461319542,0.043425121843485466,0.2759794260838563,0.2759921108914091
0.05,0.05000000000000001,31,6czg_rmsd_0.05_rep_31.pdb,0.3204430341720581,0.46159008145332336,0.022343546152114868,0.02322039008140564,4.36046028137207,4.496312141418457,0.022468090057373047,0.023233890533447266,0.2823326561397381,0.32008576572482,0.44862274603853997,0.49534910131437526,0.9365790986006082,0.8799397690867556,68001.90084315916,65844.42118496314,0.0431001015193964,0.043439392018479246,0.2760707335734621,0.27591020288859613
0.05,0.05000000000000001,32,6czg_rmsd_0.05_rep_32.pdb,0.31682878732681274,0.46517375111579895,0.018729299306869507,0.026804059743881226,4.356886386871338,4.500051021575928,0.018894195556640625,0.02697277069091797,0.28098829737948167,0.32103248602813794,0.44479295131228935,0.4933183005550041,0.9377131290354374,0.8836620498513597,65276.030276501806,63118.55061830578,0.042763551338837594,0.043078671561744525,0.26367517751273656,0.2641936848706683
0.05,0.05000000000000001,33,6czg_rmsd_0.05_rep_33.pdb,0.31674376130104065,0.4613020122051239,0.018644273281097412,0.022932320833206177,4.356880187988281,4.496480464935303,0.018887996673583984,0.02340221405029297,0.281007028255802,0.31988822387708654,0.44618281155534284,0.4906978158893734,0.9355781996640347,0.8786776592178189,65777.9367695007,63620.45711130467,0.04196743420571765,0.042313924931856775,0.2627567188636192,0.26327512304508943
0.05,0.05000000000000001,34,6czg_rmsd_0.05_rep_34.pdb,0.32166463136672974,0.45696279406547546,0.0235651433467865,0.01859310269355774,4.361910343170166,4.491693019866943,0.02391815185546875,0.018614768981933594,0.28304519819146046,0.3161662507543482,0.44657487696809806,0.49042600382985313,0.936022201735378,0.8789680798966376,64221.82250426142,62064.342846065396,0.043119396042415756,0.043492992148042746,0.2936543548381673,0.2946932234347433
0.05,0.05000000000000001,35,6czg_rmsd_0.05_rep_35.pdb,0.3159829080104828,0.45508477091789246,0.01788341999053955,0.01671507954597473,4.355859756469727,4.489782333374023,0.017867565155029297,0.016704082489013672,0.281870154076729,0.31874132723776594,0.44689920705683295,0.49264185941036703,0.9366340280695271,0.8800685083743457,63596.58543424299,61439.10577604696,0.042126988830000704,0.042431073950052994,0.2552623550061694,0.254291238882985
0.05,0.05,36,6czg_rmsd_0.05_rep_36.pdb,0.31809210777282715,0.4495408236980438,0.01999261975288391,0.011171132326126099,4.357977867126465,4.48430871963501,0.019985675811767578,0.01123046875,0.2826110523171331,0.3203659473685645,0.44808743698037545,0.4990801547014767,0.9367160020025925,0.8804259716379407,68156.86018326916,65999.38052507314,0.04257020649471622,0.042863311914610576,0.2738778920699638,0.2730667658470242
0.05,0.05000000000000001,37,6czg_rmsd_0.05_rep_37.pdb,0.31508901715278625,0.44899916648864746,0.016989529132843018,0.010629475116729736,4.3549394607543945,4.483534812927246,0.016947269439697266,0.010456562042236328,0.28212898483444415,0.31863760781580835,0.446154082630899,0.4875596343717328,0.937053902096253,0.8862344261850018,68823.94810557042,66666.4684473744,0.04173148545191932,0.042045556132569606,0.2528121570501798,0.2514920380346029
0.05,0.05,38,6czg_rmsd_0.05_rep_38.pdb,0.3164398968219757,0.460867315530777,0.01834040880203247,0.022497624158859253,4.356441974639893,4.495494842529297,0.018449783325195312,0.02241659164428711,0.281418614928365,0.32447940313044793,0.4479777109871164,0.49437903704686226,0.9362179635617743,0.8865281290260106,68384.11000313044,66226.63034493441,0.04199061358101011,0.042332856290372214,0.26235752610125623,0.2617918213943708
0.05,0.05,39,6czg_rmsd_0.05_rep_39.pdb,0.3183969557285309,0.4649142920970917,0.020297467708587646,0.02654460072517395,4.358766078948975,4.499812126159668,0.020773887634277344,0.026733875274658203,0.2820497035602798,0.3215415011797974,0.4463695376196747,0.4865512666131852,0.9362284648825339,0.8843555230121418,65161.1400948263,63003.66043663028,0.04236908349135449,0.04274326918298877,0.26857489705674525,0.27090482882558875
0.05,0.05,40,6czg_rmsd_0.05_rep_40.pdb,0.322182297706604,0.4574507176876068,0.024082809686660767,0.019081026315689087,4.3621602058410645,4.492455005645752,0.024168014526367188,0.019376754760742188,0.28462684472158556,0.31625640983789277,0.4494888848963159,0.4875211631550586,0.9351311929777629,0.8797334930931829,65788.47750513747,63630.99784694145,0.04347113228567593,0.04380498370777003,0.2915298145913525,0.29082810636748546
0.05,0.05,41,6czg_rmsd_0.05_rep_41.pdb,0.316744327545166,0.46435803174972534,0.01864483952522278,0.025988340377807617,4.3568434715271,4.4996018409729,0.018851280212402344,0.026523590087890625,0.2815009165827424,0.32793200139944323,0.44816630843778127,0.507323435073152,0.9354043642291822,0.8780032645793836,64859.1149078124,62701.635249616374,0.04241140591846358,0.04271761598796818,0.26250088997465054,0.2629847995892665
0.05,0.05000000000000001,42,6czg_rmsd_0.05_rep_42.pdb,0.320180207490921,0.46325334906578064,0.022080719470977783,0.024883657693862915,4.360265731811523,4.498208999633789,0.022273540496826172,0.025130748748779297,0.2836004615732574,0.32320519275897536,0.4473261967754155,0.49168956403967906,0.9359559152545197,0.8826961188063461,69250.33420453931,67092.85454634328,0.04251536001534121,0.04285496091847073,0.28621552389845406,0.28620358967158155
0.05,0.05000000000000001,43,6czg_rmsd_0.05_rep_43.pdb,0.31752434372901917,0.4408644735813141,0.019424855709075928,0.0024947822093963623,4.357464790344238,4.475888729095459,0.019472599029541016,0.0028104782104492188,0.28221210084457576,0.31379303473534526,0.44658031647242846,0.48287119736262474,0.935989783212809,0.882289039530418,64251.497314610744,62094.01765641472,0.042333620799111925,0.04266639982908269,0.26620408865682754,0.26547088771119853
0.05,0.04999999999999999,44,6czg_rmsd_0.05_rep_44.pdb,0.3172609210014343,0.4488929510116577,0.01916143298149109,0.01052325963973999,4.357189178466797,4.48357629776001,0.01919698715209961,0.010498046875,0.28182327269146956,0.31797103582956654,0.44519566647458575,0.4886889904823925,0.9356681080789337,0.8858082494957159,65346.530563292836,63189.05090509681,0.04211542231637421,0.042429169766597524,0.2717578662151009,0.270995124891004
0.05,0.05000000000000001,45,6czg_rmsd_0.05_rep_45.pdb,0.3188827931880951,0.46359744668006897,0.020783305168151855,0.025227755308151245,4.358865261077881,4.498584747314453,0.020873069763183594,0.02550649642944336,0.28251669187409123,0.3197905658747753,0.44696758715953117,0.4954017478950876,0.9371306160942193,0.8829988819238832,70251.495732667,68094.01607447097,0.042593564026428235,0.042907058471253486,0.281920623807692,0.2814321989333365
0.05,0.05,46,6czg_rmsd_0.05_rep_46.pdb,0.3195497691631317,0.466230183839798,0.021450281143188477,0.02786049246788025,4.35963249206543,4.500967025756836,0.021640300750732422,0.027888774871826172,0.28365451465837704,0.3222495987911753,0.44695631668566543,0.4961879519252245,0.9353537480364531,0.8797149323774381,65378.12286329405,63220.64320509802,0.04245253395640728,0.04280669896063099,0.2820286813657727,0.2820019687473263
0.05,0.05,47,6czg_rmsd_0.05_rep_47.pdb,0.3193986713886261,0.4575374722480774,0.02129918336868286,0.019167780876159668,4.359503269195557,4.492552757263184,0.021511077880859375,0.019474506378173828,0.2829041649553711,0.31752189921916324,0.4482943665955938,0.4838511756608114,0.9360531301258471,0.8850308124136134,67851.4683622628,65693.98870406678,0.0434032906426803,0.04378786470492112,0.2722953284025037,0.2723172133045588
0.05,0.05,48,6czg_rmsd_0.05_rep_48.pdb,0.31878340244293213,0.45882344245910645,0.02068391442298889,0.02045375108718872,4.358945369720459,4.494227886199951,0.02095317840576172,0.021149635314941406,0.28296097876947085,0.31996632657875157,0.4495973245125126,0.4996980032716615,0.9352767695229246,0.8820328211744698,68610.33733046598,66452.85767226995,0.04187519218544259,0.04224618500889509,0.271426871140651,0.2719979535009648
0.05,0.05000000000000001,49,6czg_rmsd_0.05_rep_49.pdb,0.3200208246707916,0.4545895457267761,0.02192133665084839,0.0162198543548584,4.360104084014893,4.489551544189453,0.022111892700195312,0.01647329330444336,0.28300158907559186,0.3196611216165534,0.4495933374920904,0.49510519912037115,0.9349508709011753,0.8827622884561044,63639.79337131388,61482.31371311785,0.042749777034691926,0.04309502344231801,0.2820256109012582,0.2819999658077738
0.1,0.09999999999999999,0,6czg_rmsd_0.10_rep_00.pdb,0.3761095404624939,0.5185375809669495,0.07801005244255066,0.08016788959503174,4.417353630065918,4.5545806884765625,0.0793614387512207,0.08150243759155273,0.304392166003696,0.33763991558445317,0.4715796107639542,0.5142740760879873,0.9286421812528984,0.8644364581502104,255507.55393491636,253350.07427672035,0.05044272290958816,0.051019392432733304,0.43097250464713244,0.43229341083957834
0.1,0.10000000000000002,1,6czg_rmsd_0.10_rep_01.pdb,0.3842451572418213,0.506654679775238,0.08614566922187805,0.06828498840332031,4.42464542388916,4.541365623474121,0.08665323257446289,0.06828737258911133,0.30588838799118745,0.3367318243605279,0.47423815430678573,0.5097137557919965,0.9288344727518539,0.8801780686246392,277391.77318074874,275234.2935225527,0.052095489533111,0.05244186975810269,0.43814047837271286,0.43824438084523293
0.1,0.1,2,6czg_rmsd_0.10_rep_02.pdb,0.38808730244636536,0.5292035341262817,0.08998781442642212,0.09083384275436401,4.4283766746521,4.564406871795654,0.09038448333740234,0.09132862091064453,0.30881699008356583,0.341948832927495,0.4768013494927737,0.5123905773976166,0.9306414123279493,0.8709615909843883,262362.7935054397,260205.31384724367,0.053437311129129604,0.05383270393577044,0.44339443826817887,0.4426990241741866
0.1,0.10000000000000002,3,6czg_rmsd_0.10_rep_03.pdb,0.3872773051261902,0.5194380879402161,0.08917781710624695,0.08106839656829834,4.428177356719971,4.554928779602051,0.09018516540527344,0.08185052871704102,0.30635844689405045,0.34148963684701333,0.47445309395780866,0.5181184132363607,0.9307752693491725,0.8738125876706185,250593.9739569091,248436.49429871305,0.05351874986988905,0.05397728981723969,0.4384752915756117,0.4393820644275165
0.1,0.09999999999999999,4,6czg_rmsd_0.10_rep_04.pdb,0.37893548607826233,0.5122913122177124,0.08083599805831909,0.07392162084579468,4.419084072113037,4.5481061935424805,0.08109188079833984,0.0750279426574707,0.3058580706854339,0.33817144101681385,0.4727313519470684,0.5171515525012073,0.9313968728525814,0.8837869993532077,256960.25964876235,254802.7799905663,0.051904300997410634,0.05224108103886548,0.4423383154446417,0.4416895525018716
0.1,0.1,5,6czg_rmsd_0.10_rep_05.pdb,0.3785257637500763,0.4896422326564789,0.08042627573013306,0.05127254128456116,4.418764591217041,4.524655342102051,0.08077239990234375,0.051577091217041016,0.30583559931185783,0.33313264265887915,0.4706726402068864,0.5026449671737129,0.9304880829900305,0.8881568310583894,260452.65557921364,258295.1759210176,0.05125656859567742,0.051677944786606735,0.4340871712768371,0.4332508262138911
0.1,0.10000000000000002,6,6czg_rmsd_0.10_rep_06.pdb,0.3823079764842987,0.4957815110683441,0.08420848846435547,0.05741181969642639,4.422424793243408,4.530756950378418,0.08443260192871094,0.0576786994934082,0.3041154426253268,0.3244383495806184,0.46957763801860086,0.4906436798666561,0.9302481512814834,0.8871067921162583,256089.38996072696,253931.91030253092,0.05067124326260807,0.051030512282149595,0.4452236953643828,0.4443334256055588
0.1,0.1,7,6czg_rmsd_0.10_rep_07.pdb,0.38036444783210754,0.5157749652862549,0.0822649598121643,0.07740527391433716,4.421082019805908,4.550658702850342,0.08308982849121094,0.07758045196533203,0.30584441075783325,0.3379931141818995,0.4739876033280087,0.5168070204905035,0.9305280451415147,0.8786347415329313,257040.38601618606,254882.90635799005,0.05053647146086353,0.051065460665682516,0.4353288828187164,0.4356489391094649
0.1,0.1,8,6czg_rmsd_0.10_rep_08.pdb,0.38022366166114807,0.5097212791442871,0.08212417364120483,0.07135158777236938,4.420516014099121,4.544538974761963,0.08252382278442383,0.07146072387695312,0.305819478388713,0.34138580739053337,0.4684458518601137,0.5130200379278425,0.9291191886747241,0.8760139690960757,260057.49115969494,257900.01150149893,0.050735704929749284,0.05114403552303429,0.45601756876629246,0.4552068495684408
0.1,0.1,9,6czg_rmsd_0.10_rep_09.pdb,0.3829064667224884,0.5321230888366699,0.08480697870254517,0.0937533974647522,4.4236345291137695,4.567780017852783,0.08564233779907227,0.09470176696777344,0.30498314858902953,0.3440957054107742,0.4734170009361798,0.5262961221889632,0.929269856496599,0.8655763728066834,254038.25448699621,251880.77482880017,0.05283412259807707,0.053239582456850856,0.44024710309655674,0.44112623401919593
0.1,0.1,10,6czg_rmsd_0.10_rep_10.pdb,0.3836475908756256,0.4995117783546448,0.08554810285568237,0.06114208698272705,4.4242939949035645,4.535268783569336,0.08630180358886719,0.06219053268432617,0.30566952292535754,0.32511530099543684,0.47141458466244057,0.49676546456863846,0.92900004796866,0.8717338214894438,252620.025990827,250462.54633263097,0.05189640062172836,0.052408895227537826,0.4353154833605233,0.4347866568882545
0.1,0.1,11,6czg_rmsd_0.10_rep_11.pdb,0.3787012994289398,0.5238811373710632,0.08060181140899658,0.08551144599914551,4.419224262237549,4.5590081214904785,0.08123207092285156,0.08592987060546875,0.30544382889857385,0.3417710120048059,0.47241515029657843,0.5164557388558098,0.9287244731044912,0.8754902769464088,257975.46512034987,255817.98546215385,0.051560061265981616,0.051933236682485485,0.4309903581553415,0.43134696973167563
0.1,0.10000000000000002,12,6czg_rmsd_0.10_rep_12.pdb,0.3794819712638855,0.5322585105895996,0.08138248324394226,0.09388881921768188,4.419999122619629,4.567217826843262,0.08200693130493164,0.09413957595825195,0.3054479215184003,0.3445763600924822,0.4731005785495852,0.5178310222505814,0.9288142476156129,0.8754946631757187,266826.25402040966,264668.7743622136,0.05136941907790004,0.05183347198826711,0.438589907649918,0.4380440600328851
0.1,0.10000000000000002,13,6czg_rmsd_0.10_rep_13.pdb,0.3775329291820526,0.5270113348960876,0.07943344116210938,0.08864164352416992,4.418186187744141,4.562267780303955,0.08019399642944336,0.08918952941894531,0.30529963630584345,0.3421011169940364,0.47080330301837603,0.5160063140152839,0.9300395177815806,0.8755131010498133,260295.88788743987,258138.40822924383,0.05244271988952502,0.05300062126527122,0.43073448086282484,0.4300389968299991
0.1,0.1,14,6czg_rmsd_0.10_rep_14.pdb,0.3793223202228546,0.5250392556190491,0.08122283220291138,0.08666956424713135,4.419906139373779,4.560279846191406,0.08191394805908203,0.08720159530639648,0.3065429699073622,0.3411716675474018,0.4741239200318214,0.5240811081615542,0.9334559841628167,0.8732687925311342,256227.88904221595,254070.4093840199,0.05235890069622566,0.052823106996677,0.4288786926358313,0.428847581097115
0.1,0.10000000000000002,15,6czg_rmsd_0.10_rep_15.pdb,0.3745321035385132,0.5296467542648315,0.07643261551856995,0.09127706289291382,4.414660930633545,4.56523323059082,0.07666873931884766,0.09215497970581055,0.30409206332038424,0.34844236275870977,0.47268016527962337,0.5319883839121257,0.9305991044721674,0.8799778161086749,257165.43165648193,255007.9519982859,0.05054971684626693,0.050894292007940975,0.4229709527058746,0.42244696034988927
0.1,0.10000000000000002,16,6czg_rmsd_0.10_rep_16.pdb,0.37952977418899536,0.5163781046867371,0.08143028616905212,0.07800841331481934,4.420663833618164,4.551265239715576,0.0826716423034668,0.0781869888305664,0.30546286004570833,0.34900561991477635,0.47380291649838313,0.5343301778039844,0.9319407157050051,0.8829171780803462,273469.43722035724,271311.9575621612,0.05028649043945682,0.05094742156102876,0.4328185717134708,0.43365889427007115
0.1,0.1,17,6czg_rmsd_0.10_rep_17.pdb,0.38116130232810974,0.5320718884468079,0.0830618143081665,0.09370219707489014,4.422064304351807,4.568591594696045,0.08407211303710938,0.09551334381103516,0.30574648136697435,0.33904300014233574,0.47309867050094945,0.5175728264564199,0.9287280560623119,0.8841063215581073,257837.70789751975,255680.2282393237,0.051458280328901165,0.05198083654742193,0.4401636094635828,0.4405176808097304
0.1,0.10000000000000002,18,6czg_rmsd_0.10_rep_18.pdb,0.3850075602531433,0.5204214453697205,0.08690807223320007,0.08205175399780273,4.425673007965088,4.556393146514893,0.08768081665039062,0.08331489562988281,0.3060944411932087,0.3422165973540054,0.4700585205799072,0.5274328133173559,0.930072748509152,0.8671381853464841,273381.2896842764,271223.81002608035,0.05272927718651916,0.053206050430133336,0.44466800245091503,0.44501746839507555
0.1,0.1,19,6czg_rmsd_0.10_rep_19.pdb,0.37690070271492004,0.5329331755638123,0.0788012146949768,0.09456348419189453,4.41807222366333,4.568068504333496,0.08008003234863281,0.09499025344848633,0.30443683154001844,0.3442676155709132,0.47239306888152305,0.5245351061658169,0.9292379996936443,0.8674392735831402,266777.08629051386,264619.6066323178,0.050507578051494875,0.051009350152171784,0.4413259525036445,0.44328649177688934
0.1,0.10000000000000002,20,6czg_rmsd_0.10_rep_20.pdb,0.3830913305282593,0.5179533958435059,0.08499184250831604,0.07958370447158813,4.423980712890625,4.552906036376953,0.08598852157592773,0.07982778549194336,0.30697164758229895,0.3427626394396454,0.4766456214128473,0.5244595226189478,0.9289690030286055,0.8739506558832094,255973.83822099166,253816.35856279562,0.051302720554293815,0.05178394837978879,0.449480271699032,0.45009800901515196
0.1,0.1,21,6czg_rmsd_0.10_rep_21.pdb,0.38094159960746765,0.49800658226013184,0.08284211158752441,0.05963689088821411,4.421194076538086,4.533624172210693,0.08320188522338867,0.060545921325683594,0.3058952322435458,0.3287104138524613,0.4742548574313789,0.5030709724403912,0.9285325495381362,0.8671130227467146,269709.67306160316,267552.1934034071,0.05185544983091474,0.052280353419411445,0.43509413971782196,0.43413816900207053
0.1,0.09999999999999998,22,6czg_rmsd_0.10_rep_22.pdb,0.37885022163391113,0.5242871642112732,0.0807507336139679,0.08591747283935547,4.419551849365234,4.560837745666504,0.08155965805053711,0.08775949478149414,0.30511189327552857,0.3394551963876866,0.47772082238963604,0.5360367193333342,0.9291438235194042,0.8675882860476475,274709.6616138966,272552.18195570057,0.051039607770696646,0.05150340919578389,0.43600929114045667,0.4359209937318424
0.1,0.1,23,6czg_rmsd_0.10_rep_23.pdb,0.3857746124267578,0.5066854357719421,0.08767512440681458,0.06831574440002441,4.426118850708008,4.5422468185424805,0.08812665939331055,0.0691685676574707,0.3057304803707516,0.33483648933495896,0.4691722925823393,0.5126266857456955,0.932942894346504,0.8751066960337534,259205.0489625026,257047.56930430658,0.05204140471122428,0.05243708942122083,0.44616331060470044,0.44563885248938606
0.1,0.1,24,6czg_rmsd_0.10_rep_24.pdb,0.3830784261226654,0.5140489339828491,0.08497893810272217,0.0756792426109314,4.423952579498291,4.549450397491455,0.08596038818359375,0.07637214660644531,0.30660704679283546,0.33904363889114253,0.4707720561739898,0.5154332126137745,0.9282103980216448,0.8717843553527342,259647.09045387388,257489.61079567787,0.05163734455855373,0.05212341344242755,0.44841588119908043,0.44890338852876327
